,Query ID,Query Lat,Query Lng,Name,Category,Biz Address,Biz City,Biz Zip,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID
348,37.798713-122.405864,37.798713,-122.405864,Rintaro,['Izakaya'],82 14th St,San Francisco,94103.0,37.768809999999995,-122.41511000000001,4.0,557,$$$,d40PbnRah7AWH_dclw1h_Q
349,37.798713-122.405864,37.798713,-122.405864,Saffron 685,"['Mediterranean', 'Turkish']",685 Townsend St,San Francisco,94103.0,37.770289,-122.40316100000001,4.0,670,$$,TcUhtqRLL-lwSGJmpz415Q
350,37.798713-122.405864,37.798713,-122.405864,Rich Table,"['American (New)', 'Cocktail Bars', 'Wine Bars']",199 Gough St,San Francisco,94102.0,37.77485,-122.42284,4.0,1139,$$$,Xdx2_n3nk9Td_aSe7E5ARQ
351,37.798713-122.405864,37.798713,-122.405864,Pacific Plaza Cafe,['Sandwiches'],1338 Franklin St,San Francisco,94109.0,37.7867312729359,-122.42320574819999,4.5,125,$,7xHM9hJH0INQhRtqUnTx6g
352,37.798713-122.405864,37.798713,-122.405864,Sons & Daughters,['American (New)'],708 Bush St,San Francisco,94108.0,37.79026339999999,-122.4090557,4.0,668,$$$$,GoIbbBYDyr8W46YmxJct-g
353,37.798713-122.405864,37.798713,-122.405864,Pete's,"['American (New)', 'Sports Bars', 'Breakfast & Brunch']",570 Green St,San Francisco,94133.0,37.79977,-122.40855,4.5,143,$$,4HhEMG08o9leXJvehuDwPg
354,37.798713-122.405864,37.798713,-122.405864,Azucar Lounge,"['Lounges', 'Mexican', 'Venues & Event Spaces']",299 9th St,San Francisco,94103.0,37.773920000000004,-122.41161799999999,4.0,633,$$,dO2SzJmsckHFkk_gmasNKw
355,37.798713-122.405864,37.798713,-122.405864,Super Duper Burgers,"['Burgers', 'American (Traditional)']",783 Mission St,San Francisco,94103.0,37.7846045,-122.4038825,4.0,1301,$$,uK9gleO9ufjw53z-qekWaw
356,37.798713-122.405864,37.798713,-122.405864,Hillstone,"['American (New)', 'Diners', 'Wine Bars']",1800 Montgomery St,San Francisco,94111.0,37.805712595582,-122.405280545354,4.0,2124,$$$,_D1Ev_zTZs5ijHkleK6C2w
357,37.798713-122.405864,37.798713,-122.405864,Niku Steakhouse,"['Japanese', 'Steakhouses']",61 Division St,San Francisco,94103.0,37.76966710000001,-122.403567,4.5,114,$$$$,RYQBuRLmBs1K1zTOAHPoQQ
358,37.798713-122.405864,37.798713,-122.405864,Farm : Table,"['Coffee & Tea', 'Breakfast & Brunch']",754 Post St,San Francisco,94109.0,37.787647664389794,-122.41407690822099,4.0,1722,$$,TcbKvh-e1lxywJuN6in5JQ
359,37.798713-122.405864,37.798713,-122.405864,Hashiri,"['Japanese', 'Sushi Bars']",4 Mint Plz,San Francisco,94103.0,37.7831021,-122.40765490000001,4.5,94,$$$$,E-jaK7rK8nclJfIkeAHtsA
360,37.798713-122.405864,37.798713,-122.405864,Cafe Murano,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",1777 Steiner St,San Francisco,94115.0,37.785496,-122.43508700000001,4.0,282,$,Q9KeURmTqRFLKb_3Dxq6Jw
361,37.798713-122.405864,37.798713,-122.405864,SOMA Eats,"['Salad', 'Breakfast & Brunch', 'Sandwiches']",186 2nd St,San Francisco,94105.0,37.7868576,-122.39857479999999,4.0,459,$$,j0DgsH4129nTSTl69mDjDw
362,37.798713-122.405864,37.798713,-122.405864,Papito Potrero Hill,['Mexican'],317 Connecticut St,San Francisco,94107.0,37.762331217976,-122.39734047586,4.0,660,$$,aaDHYyIJGa5EFrFT2WAf7Q
363,37.798713-122.405864,37.798713,-122.405864,Okoze Sushi,"['Sushi Bars', 'Japanese', 'Tapas/Small Plates']",1207 Union St,San Francisco,94109.0,37.79899,-122.41928999999999,4.0,635,$$$,FkmficKyZxewFcG5H2FcNg
364,37.798713-122.405864,37.798713,-122.405864,Dottie's True Blue Cafe,"['American (Traditional)', 'Breakfast & Brunch', 'Cafes']",28 6th St,San Francisco,94103.0,37.7817050429594,-122.409839630127,4.0,4360,$$,uEeWn6sPq-giWvfE9uhQ7A
365,37.798713-122.405864,37.798713,-122.405864,Ananda Fuara,"['Vegetarian', 'Vegan', 'Breakfast & Brunch']",1298 Market St,San Francisco,94102.0,37.77798,-122.4162,4.0,1049,$$,ZWvXWUhJUBph9Ip1a2j-xw
366,37.798713-122.405864,37.798713,-122.405864,Trademark & Copyright,"['Gastropubs', 'Sports Bars', 'Speakeasies']",1123 Folsom St,San Francisco,94103.0,37.77609,-122.40823999999999,4.0,219,$$,VZEifnBCTnFXCXWlIJxFvA
367,37.798713-122.405864,37.798713,-122.405864,Papi's,"['Mexican', 'Caterers']",846 Geary St,San Francisco,94109.0,37.7862679828077,-122.417218528234,4.5,103,$$,6zP5ORoQnW453omzbpEaVg
368,37.798713-122.405864,37.798713,-122.405864,Alegrias,"['Spanish', 'Tapas Bars']",2018 Lombard St,San Francisco,94123.0,37.800270000000005,-122.43481000000001,4.0,753,$$,tkLC24zVhWLCCFQp3NCKMw
369,37.798713-122.405864,37.798713,-122.405864,Tadu Ethiopian Kitchen,['Ethiopian'],1120-30 4th St,San Francisco,94158.0,37.773497320774005,-122.391527131952,4.5,195,$$,yjk8RMe_sNFpkLCsKKuCvw
370,37.798713-122.405864,37.798713,-122.405864,Hakkasan,"['American (New)', 'Cantonese', 'Dim Sum']",1 Kearny St,San Francisco,94108.0,37.78771,-122.40385,4.0,1690,$$$,dN_v0Lu6xhv0yJcx-M0fpg
371,37.798713-122.405864,37.798713,-122.405864,Roam Artisan Burgers,['Burgers'],1923 Fillmore St,San Francisco,94115.0,37.787682000000004,-122.433853,4.0,1143,$$,4eaK2-Q0dEXWMr5SOoV_Sg
372,37.798713-122.405864,37.798713,-122.405864,Daniel's Cafe,"['Coffee & Tea', 'Bagels', 'Delis']",154 Ellis St,San Francisco,94102.0,37.7855284,-122.40889070000001,4.0,270,$,_7PmCSs1oEGLevlonhdFRw
373,37.798713-122.405864,37.798713,-122.405864,Flores,"['Mexican', 'Cocktail Bars', 'Breakfast & Brunch']",2030 Union St,San Francisco,94123.0,37.7976161048577,-122.432580590249,4.0,425,$$,tKmqlKWOMMiU8pn0gLliXA
374,37.798713-122.405864,37.798713,-122.405864,Jitlada Thai Cuisine,['Thai'],1826 Buchanan St,San Francisco,94115.0,37.787017822265604,-122.42976379394501,4.0,605,$$,DhxBcPJr1igtHNqDyvJ_lA
375,37.798713-122.405864,37.798713,-122.405864,Waffle Mania Truck,"['Desserts', 'Food Trucks', 'Waffles']",1182 Market St,San Francisco,94102.0,37.7795342481134,-122.414517402649,4.5,146,$,_1d9S5-08yrPR_KV5Q5taw
376,37.798713-122.405864,37.798713,-122.405864,ABV,"['Cocktail Bars', 'American (New)']",3174 16th St,San Francisco,94103.0,37.7650569,-122.4236097,4.0,568,$$,pgPxVAuijQ5Zwq5QKzWifA
377,37.798713-122.405864,37.798713,-122.405864,Hollywood Cafe on Fillmore,"['Breakfast & Brunch', 'Coffee & Tea', 'American (Traditional)']",1545 Fillmore St,San Francisco,94115.0,37.78391,-122.43311000000001,4.5,40,$$,83s1fK79v1oy3Hxd43eOdQ
378,37.798713-122.405864,37.798713,-122.405864,AsiaSF,"['Asian Fusion', 'Dance Clubs']",201 9th St,San Francisco,94103.0,37.77503,-122.41281000000001,4.0,1794,$$$,6LfqlrbkpjZt83bEMZWq7A
379,37.798713-122.405864,37.798713,-122.405864,Octavia,['American (New)'],1701 Octavia St,San Francisco,94109.0,37.7879638671875,-122.427192687988,4.0,526,$$$,8aqzfjnuT5LhuveW3e6CoA
380,37.798713-122.405864,37.798713,-122.405864,Garajito,['Mexican'],257 3rd St,San Francisco,94103.0,37.7846021851334,-122.39984604520001,4.5,104,$$,lyCr9eWFnrZbFnGWhuBKlg
381,37.798713-122.405864,37.798713,-122.405864,Mathilde French Bistro,"['French', 'Desserts', 'Salad']",315 5th St,San Francisco,94107.0,37.7800134026795,-122.40296537301901,4.0,213,$$$,WWekv34vniav2trhbb2DaA
382,37.798713-122.405864,37.798713,-122.405864,Hakashi Japanese Bar & Grill,"['Sushi Bars', 'Japanese']",474 3rd St,San Francisco,94107.0,37.781420000000004,-122.39635,4.5,121,$$,PoFvHQnaktxW15e-uMDAdA
383,37.798713-122.405864,37.798713,-122.405864,Little Swan Bakery Cafe,"['Cafes', 'Bakeries', 'Creperies']",1249 Stockton St,San Francisco,94133.0,37.7973,-122.40881,4.5,153,$,ABlyBY_rw6X6rqMIKaXBHA
384,37.798713-122.405864,37.798713,-122.405864,Taqueria el Buen Sabor,['Mexican'],697 Valencia St,San Francisco,94110.0,37.7618209086132,-122.42140524173,4.0,576,$,o9KZAEgORSys5J4oqiGtEg
385,37.798713-122.405864,37.798713,-122.405864,Chanvi Eatery,"['Indian', 'Halal', 'Seafood']",1063 Market St,San Francisco,94103.0,37.78083,-122.41136999999999,4.5,185,$,5ZpwZiSh2jVSjyO54LsMiw
386,37.798713-122.405864,37.798713,-122.405864,Crazy Crab'z,"['Seafood', 'Food Stands']",24 Willie Mays Plz,San Francisco,94107.0,37.778479444318,-122.388157352176,4.0,228,$$,N_duEepJN6ZwHyf_s6ZBZA
387,37.798713-122.405864,37.798713,-122.405864,Morty's Delicatessen,"['Sandwiches', 'Delis', 'Vegetarian']",280 Golden Gate Ave,San Francisco,94102.0,37.78188,-122.41521999999999,4.0,514,$,KRO4PzfmbRgCu1Ayt1LE1g
388,37.798713-122.405864,37.798713,-122.405864,JB's Place,"['Sandwiches', 'Cafes']",1435 17th St,San Francisco,94107.0,37.7649017,-122.39838259999999,4.5,162,$,bJNVd1HqilRD3F9RO3t20g
389,37.798713-122.405864,37.798713,-122.405864,Me & Tasty,"['Thai', 'American (New)', 'Breakfast & Brunch']",3970 17th St,San Francisco,94114.0,37.76283,-122.43438,4.0,271,$$,AE2ong5QiDhG5bz4vQnZxQ
390,37.798713-122.405864,37.798713,-122.405864,The Fly Trap,"['Bars', 'American (New)']",606 Folsom St,San Francisco,94107.0,37.78535,-122.397074,4.0,962,$$$,MYl6xxo93hNfy8bR0X9yPw
391,37.798713-122.405864,37.798713,-122.405864,Tony Baloney's,"['Delis', 'Sandwiches', 'Breakfast & Brunch']",1098 Howard St,San Francisco,94103.0,37.778187,-122.409355,4.0,230,$,UfRtNO0ZPscwVFNQl2ZUcw
392,37.798713-122.405864,37.798713,-122.405864,Paramo Coffee Company,"['Coffee & Tea', 'Cafes']",4 Embarcadero Ctr,San Francisco,94111.0,37.79466839064229,-122.39572119691601,4.5,131,$,rKyZ6bPBXaCp_-lX6TlS1Q
393,37.798713-122.405864,37.798713,-122.405864,MunchBoxx,"['Vietnamese', 'Sandwiches', 'American (Traditional)']",643 Clay St,San Francisco,94111.0,37.794422,-122.40386799999999,4.0,288,$,U398V8JmnqgzswTCdDZcOA
394,37.798713-122.405864,37.798713,-122.405864,Joanie's Happy Days Diner,['Diners'],1329 Columbus Ave,San Francisco,94133.0,37.80639,-122.4194,4.0,415,$$,ssGyoOJwpxswEd8m3GAmsw
395,37.798713-122.405864,37.798713,-122.405864,Jane The Bakery,"['Bakeries', 'Coffee & Tea', 'Breakfast & Brunch']",1881 Geary Blvd,San Francisco,94115.0,37.7838,-122.43411,4.0,251,$$,Yb7cibCAku1zztMjiGuQHw
396,37.798713-122.405864,37.798713,-122.405864,Perbacco,"['Italian', 'Bars']",230 California St,San Francisco,94111.0,37.7934543812786,-122.399336635582,4.0,1978,$$$,ztL8KI0ed0snCiK88ZUfNw
397,37.798713-122.405864,37.798713,-122.405864,La Fromagerie Cheese Shop,"['Cheese Shops', 'Sandwiches', 'Breakfast & Brunch']",100 1st St,San Francisco,94105.0,37.7894106967885,-122.397912074305,4.5,50,$$,y_ueTMGGKMQDI1I7SmXEpw
398,37.798713-122.405864,37.798713,-122.405864,15 Romolo,"['Tapas/Small Plates', 'Cocktail Bars']",15 Romolo Pl,San Francisco,94133.0,37.7981914,-122.4063459,4.0,1048,$$,m0ip9nECwVVjfjulwrKisQ
399,37.798713-122.405864,37.798713,-122.405864,Royal Indian Cuisine on Fillmore,"['Indian', 'Himalayan/Nepalese']",1740 Fillmore St,San Francisco,94115.0,37.78582,-122.43301000000001,4.0,251,$$,8-zW9T7u9L-TDVfJyLMOZw
400,37.798713-122.405864,37.798713,-122.405864,Tempest,"['American (Traditional)', 'Dive Bars', 'Sports Bars']",431 Natoma St,San Francisco,94103.0,37.7812215727578,-122.40627989109,4.0,703,$,qfdWWJCMvoTKI8u7rshm_Q
401,37.798713-122.405864,37.798713,-122.405864,Coqueta,"['Spanish', 'Tapas/Small Plates']",The Embarcadero,San Francisco,94105.0,37.7984671979957,-122.39661633968399,4.0,1965,$$$,xv8dq_jBNfQkHeX2wJGlAg
402,37.798713-122.405864,37.798713,-122.405864,The Interval At Long Now,"['Museums', 'Cafes', 'Cocktail Bars']",2 Marina Blvd,San Francisco,94123.0,37.806627949700896,-122.43212116347601,4.0,269,$$,ipsjrKLs8gmjIJsbwfEtTg
403,37.798713-122.405864,37.798713,-122.405864,Sushi Ondo,"['Sushi Bars', 'Japanese', 'Korean']",1550 Howard St,San Francisco,94103.0,37.772459999999995,-122.41653000000001,4.5,78,NAN,2UAbKNVr1Co5f9dn9T3jzA
404,37.798713-122.405864,37.798713,-122.405864,Muracci's Japanese Curry & Grill,['Japanese Curry'],307 Kearny St,San Francisco,94108.0,37.791036,-122.404233,4.0,1678,$$,7qK2Gwu0afQMtYFSJvvCqQ
405,37.798713-122.405864,37.798713,-122.405864,Delancey Street Restaurant,"['American (Traditional)', 'Breakfast & Brunch']",600 The Embarcadero,San Francisco,94107.0,37.7843569724103,-122.388436943292,4.0,1541,$$,SvpTxa_8_tclKB6Tk298dQ
406,37.798713-122.405864,37.798713,-122.405864,Marengo,"['American (Traditional)', 'Breakfast & Brunch', 'Cocktail Bars']",1980 Union St,San Francisco,94123.0,37.79776,-122.43191000000002,4.0,313,$$,jdxZe4JJJRcoeGnG2wtB5g
407,37.798713-122.405864,37.798713,-122.405864,Absinthe Brasserie & Bar,"['French', 'Breakfast & Brunch', 'Bars']",398 Hayes St,San Francisco,94102.0,37.77714,-122.42268,4.0,3212,$$$,353bun0151fMbR3ut2d-nw
408,37.798713-122.405864,37.798713,-122.405864,Elephant Sushi,['Sushi Bars'],1916 Hyde St,San Francisco,94109.0,37.798635996790296,-122.418817175787,4.0,735,$$,czbXSfezN_DK8Ws0vcFqhg
409,37.798713-122.405864,37.798713,-122.405864,The Pink Elephant Alibi,"['American (New)', 'Breakfast & Brunch', 'Gastropubs']",142 Minna St,San Francisco,94105.0,37.78682,-122.40048999999999,4.0,1129,$$,XjViuoOVtkQQtPfqdaIHVA
410,37.798713-122.405864,37.798713,-122.405864,El RincÃ³n Yucateco,['Mexican'],491 O'farrell St,San Francisco,94102.0,37.7857884764671,-122.412709593773,4.5,162,$,Gl1YUgoBGO7FYeOFG94qYQ
411,37.798713-122.405864,37.798713,-122.405864,Leo's Oyster Bar,"['Bars', 'Seafood']",568 Sacramento St,San Francisco,94111.0,37.794059999999995,-122.40258999999999,4.0,344,$$$,EKLjQC4LH_WPFJPubtPfMQ
412,37.798713-122.405864,37.798713,-122.405864,Ganim's Market,"['Burgers', 'Delis', 'Middle Eastern']",1135 18th St,San Francisco,94107.0,37.7625944,-122.39402390000001,4.0,236,$,X1hrqO0vHGb06ldktl0awA
413,37.798713-122.405864,37.798713,-122.405864,RT Rotisserie,"['Salad', 'Soup', 'Sandwiches']",101 Oak St,San Francisco,94102.0,37.775043200000006,-122.4211143,4.0,358,$$,LkKjTQOZECM8vqaD3kSDoA
414,37.798713-122.405864,37.798713,-122.405864,Allegro Romano,"['Italian', 'Seafood']",1701 Jones St,San Francisco,94109.0,37.79691,-122.41541000000001,4.0,550,$$$,5yY41syV-6KwSi-sfmv7CA
415,37.798713-122.405864,37.798713,-122.405864,Bini's Kitchen,"['Himalayan/Nepalese', 'Food Stands']",1 Post Plz,San Francisco,94104.0,37.7885210112459,-122.4027029875,4.0,193,$,-h3g7n0ZUDcp8fcp_ffj3Q
416,37.798713-122.405864,37.798713,-122.405864,Akiko's Restaurant,"['Sushi Bars', 'Japanese']",431 Bush St,San Francisco,94108.0,37.790582,-122.404653,4.0,1814,$$$,IRD_9JUjR-06zztisuTdAA
417,37.798713-122.405864,37.798713,-122.405864,Cafe Isabella,"['Coffee & Tea', 'Breakfast & Brunch', 'Sandwiches']",1414 Taylor St,San Francisco,94133.0,37.79543101787571,-122.413161545992,4.0,200,$,3fAm4LkrGUbjXM6eMonBEA
418,37.798713-122.405864,37.798713,-122.405864,Super Duper Burgers,"['Burgers', 'American (Traditional)']",2304 Market St,San Francisco,94114.0,37.764028,-122.433706,4.0,1257,$,hXeusGZQvH5oMxaR6XgYwA
419,37.798713-122.405864,37.798713,-122.405864,Good Earth Cafe,"['Bubble Tea', 'Cafes']",835 Kearny St,San Francisco,94108.0,37.795789899999995,-122.40536999999999,4.5,107,$,sh5emqsZCFjM67xIcp-V0A
420,37.798713-122.405864,37.798713,-122.405864,The Boardroom,"['Sports Bars', 'American (Traditional)']",1600 Powell St,San Francisco,94133.0,37.79945,-122.41051000000002,4.0,417,$,mi8ADETT7WJfssSTld7OmA
421,37.798713-122.405864,37.798713,-122.405864,Mission Street Oyster Bar & Seafood Restaurant,"['Seafood', 'Fish & Chips']",2282 Mission St,San Francisco,94110.0,37.76057,-122.41953999999998,4.0,548,$$,Wpu06GbaMorLXfbN5s0spg
422,37.798713-122.405864,37.798713,-122.405864,Universal Cafe,"['Breakfast & Brunch', 'American (New)', 'Diners']",2814 19th St,San Francisco,94110.0,37.76062,-122.41063999999999,4.0,1330,$$,DlLsw9bJMJ-YdnrUp2G7mw
423,37.798713-122.405864,37.798713,-122.405864,Eiji,"['Sushi Bars', 'Japanese']",317 Sanchez St,San Francisco,94114.0,37.764058,-122.43068500000001,4.0,1063,$$,-zetzVfO4X0dpiiTmjdeKg
424,37.798713-122.405864,37.798713,-122.405864,Jane on Fillmore,"['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']",2123 Fillmore St,San Francisco,94115.0,37.78934,-122.43423,4.0,947,$$,Xc_ZRIqAbNfUb2m54xnRoA
425,37.798713-122.405864,37.798713,-122.405864,Piece of Heaven,"['Mediterranean', 'Delis']",1380 Sutter St,San Francisco,94109.0,37.78764,-122.42306,4.5,38,$,hZbM19qimAVfwuBxDpaZZw
426,37.798713-122.405864,37.798713,-122.405864,GetFresh SF,"['Juice Bars & Smoothies', 'Sandwiches', 'Food Stands']",2828 Jones St,San Francisco,94133.0,37.807398889792104,-122.417304217815,4.5,96,$,d8RqHoarFt_uTIkASZOOxA
427,37.798713-122.405864,37.798713,-122.405864,Cotogna,['Italian'],490 Pacific Ave,San Francisco,94133.0,37.7975,-122.40336,4.0,1382,$$$,HVJdo4f_6MxkM_1aCAK3NA
428,37.798713-122.405864,37.798713,-122.405864,Golden Burma,"['Burmese', 'Salad', 'Soup']",15 Boardman Pl,San Francisco,94103.0,37.77503,-122.40316999999999,4.5,108,$$,FpZ_GtdlbRQpo9qZc81IcQ
429,37.798713-122.405864,37.798713,-122.405864,Another Cafe,"['Coffee & Tea', 'Cafes']",1191 Pine St,San Francisco,94109.0,37.7901729,-122.41540320000001,4.0,421,$$,KEVnqUxjgghDhO2HHmONCQ
430,37.798713-122.405864,37.798713,-122.405864,Village Cafe,"['Diners', 'Breakfast & Brunch', 'American (Traditional)']",1426 Polk St,San Francisco,94109.0,37.7899746,-122.4203882,4.0,476,$,rfWph5GzDNUibkvWrSeFQg
431,37.798713-122.405864,37.798713,-122.405864,Mikkeller Bar,"['Gastropubs', 'Beer Bar', 'Breakfast & Brunch']",34 Mason St,San Francisco,94102.0,37.783976,-122.40898100000001,4.0,1186,$$,A4dzocYPoer0llJydoQU-g
432,37.798713-122.405864,37.798713,-122.405864,TÃº Lan,"['Vietnamese', 'Seafood', 'Noodles']",8 6th St,San Francisco,94103.0,37.7818811498491,-122.41013544650299,4.0,733,$,cZ1D-Cb2uyDJXik2nFiN0w
433,37.798713-122.405864,37.798713,-122.405864,Nook,"['Coffee & Tea', 'Wine Bars', 'Cafes']",1500 Hyde St,San Francisco,94109.0,37.79473,-122.41798,4.0,686,$$,Y-9BkxtSP_X1PzzWMSgcKQ
434,37.798713-122.405864,37.798713,-122.405864,Aria Korean Street Food,"['Korean', 'Tapas/Small Plates', 'Chicken Shop']",932 Larkin St,San Francisco,94109.0,37.78655,-122.41795,4.0,606,$$,KA-P3d2NcbJy5SQN-vCzPA
435,37.798713-122.405864,37.798713,-122.405864,Comstock Saloon,"['Lounges', 'American (New)']",155 Columbus Ave,San Francisco,94133.0,37.79674194753171,-122.405046522617,4.0,937,$$,fL02NLRFLMQT7Pot44gxhA
436,37.798713-122.405864,37.798713,-122.405864,Caffe Greco,"['Coffee & Tea', 'Desserts', 'Sandwiches']",423 Columbus Ave,San Francisco,94133.0,37.798918,-122.4084483,4.0,981,$,uzqUJiCHUqV2c3PnvSsqeQ
437,37.798713-122.405864,37.798713,-122.405864,JapaCurry,"['Food Trucks', 'Japanese Curry']",,San Francisco,94103.0,37.77448,-122.40916000000001,4.0,444,$,thAbNIGH1pWMi6uPw39e1w
438,37.798713-122.405864,37.798713,-122.405864,Chez Beesen,['Mediterranean'],200 Pine St,San Francisco,94104.0,37.792262583326995,-122.40055496437999,4.0,442,$,N9nmWu0wGusOPU0KnarTOg
439,37.798713-122.405864,37.798713,-122.405864,Pho 2000,"['Vietnamese', 'Noodles']",637 Larkin St,San Francisco,94109.0,37.783879999999996,-122.41787,4.0,732,$,bLa9Jm04dPersyUN7LFrvw
440,37.798713-122.405864,37.798713,-122.405864,Weaver's Coffee & Tea,"['Coffee & Tea', 'Breakfast & Brunch', 'Wraps']",2301 Market St,San Francisco,94114.0,37.7636299133301,-122.433311462402,4.5,103,$,-QEjSB6qySHp5LOm333IpQ
441,37.798713-122.405864,37.798713,-122.405864,Balompie Cafe,['Salvadoran'],3349 18th St,San Francisco,94110.0,37.76181210000001,-122.41816770000001,4.0,636,$,48jDL_PmclHPRW9txNrSDw
442,37.798713-122.405864,37.798713,-122.405864,Flying Pig Bistro Pub,"['Sandwiches', 'Cafes', 'Sports Bars']",433 S Van Ness Ave,San Francisco,94103.0,37.766326,-122.417229,4.0,252,$,G3yD1-3fXYOnzmI-rOd7NA
443,37.798713-122.405864,37.798713,-122.405864,Cafe Claude,"['French', 'Venues & Event Spaces']",7 Claude Ln,San Francisco,94108.0,37.790320951637604,-122.40452390370501,4.0,1964,$$$,gsf5yf5HS3h8Z8MHpJ4t3w
444,37.798713-122.405864,37.798713,-122.405864,Nob Hill Cafe,"['Italian', 'Pizza']",1152 Taylor St,San Francisco,94108.0,37.793182,-122.412648,4.0,1282,$$,yNMCITEPGh6cgqd6VDfQOg
445,37.798713-122.405864,37.798713,-122.405864,Rooster & Rice,['Thai'],303 2nd St,San Francisco,94107.0,37.785323999999996,-122.39548700000002,4.0,343,$$,wYCzKisVd8VV_lA5BiRXRA
446,37.798713-122.405864,37.798713,-122.405864,Dim Sum Bistro,"['Dim Sum', 'Cantonese']",675 Broadway St,San Francisco,94133.0,37.79749,-122.40813,4.5,97,$,reY7L8hLSyh7pU1Etcfvpw
447,37.798713-122.405864,37.798713,-122.405864,Original Joe's,"['Italian', 'Steakhouses', 'Breakfast & Brunch']",601 Union St,San Francisco,94133.0,37.80021,-122.40945,4.0,1335,$$,GtKxIGU6LJu14UErdNulmQ
448,37.798713-122.405864,37.798713,-122.405864,Raavi,['Indian'],533 Jackson St,San Francisco,94133.0,37.79612,-122.40456999999999,4.0,460,$,lKdg2_B4v0mr3irBzeaHWA
449,37.798713-122.405864,37.798713,-122.405864,Zero Zero,"['Pizza', 'Italian', 'Cocktail Bars']",826 Folsom St,San Francisco,94107.0,37.78163,-122.40203999999999,4.0,3215,$$,8skVQNkVBv90iiPtFeSpzw
450,37.798713-122.405864,37.798713,-122.405864,Bluestone Lane,"['Coffee & Tea', 'Breakfast & Brunch', 'Gluten-Free']",227 Front St,San Francisco,94111.0,37.79375,-122.39906,4.0,245,$$,xz1p8uJ9dfh5YVzK_WNxzQ
451,37.798713-122.405864,37.798713,-122.405864,Jasmine Garden,['Vietnamese'],708 14th St,San Francisco,94114.0,37.767832088198,-122.4293711065,4.0,650,$$,5DeL87rp02kT8xHn1CJS1g
452,37.798713-122.405864,37.798713,-122.405864,Super Duper Burgers,"['Burgers', 'American (Traditional)']",346 Kearny St,San Francisco,94108.0,37.7914468,-122.403981885008,4.0,277,$$,uhEyGINWYVfLFsl0DPHKFQ
453,37.798713-122.405864,37.798713,-122.405864,Hotel San Francisco,"['American (New)', 'Cocktail Bars', 'Pizza']",653 Commercial St,San Francisco,94111.0,37.7939831959712,-122.40387506783001,4.5,89,$$,jj8XB8zmqlhfyRWwPUcWhg
454,37.798713-122.405864,37.798713,-122.405864,TÃ­n Vietnamese Cuisine,"['Vietnamese', 'Noodles']",937 Howard St,San Francisco,94103.0,37.780772,-122.40568,4.0,1206,$$,p1oiqn-SkMrQG0lT3V6jIA
455,37.798713-122.405864,37.798713,-122.405864,Boba Guys,"['Cafes', 'Bubble Tea', 'Tea Rooms']",1522 Fillmore St,San Francisco,94115.0,37.78365,-122.43247,4.0,568,$,168JCbfPASa30FoHZZaIEg
456,37.798713-122.405864,37.798713,-122.405864,Delicious Dim Sum,"['Dim Sum', 'Cantonese']",752 Jackson St,San Francisco,94133.0,37.796051,-122.40760039999999,4.0,905,$,Fo5Wscbb9rwcLuaO-sc2zQ
457,37.798713-122.405864,37.798713,-122.405864,Golden Saba Seafood,"['Dim Sum', 'Seafood']",646 Washington St,San Francisco,94111.0,37.79552,-122.40433999999999,4.5,72,$$,Evvn4vip1-FlSmLuLHnyFw
458,37.798713-122.405864,37.798713,-122.405864,Sushirrito,"['Japanese', 'Sushi Bars', 'Asian Fusion']",226 Kearny St,San Francisco,94108.0,37.7902241805415,-122.403766215939,4.0,1473,$$,rMuLW1qVB-deU5NStYerWA
459,37.798713-122.405864,37.798713,-122.405864,Wayfare Tavern,['American (Traditional)'],558 Sacramento St,San Francisco,94111.0,37.7939484886016,-122.402307987213,4.0,3784,$$$,ykvr3ib1gHQHI4tznSn8iA
460,37.798713-122.405864,37.798713,-122.405864,Tacos La Palmita,"['Tacos', 'Food Trucks']",7931 Thornton Rd,Stockton,95209.0,38.021778999999995,-121.326415,4.5,73,$,sR0Wy3LYGdYV9HLszRlMmw
461,37.798713-122.405864,37.798713,-122.405864,Aicha Moroccan Cuisine,"['Moroccan', 'Halal', 'Middle Eastern']",1303 Polk St,San Francisco,94109.0,37.788901,-122.42053200000001,4.0,478,$$,r_jnIM3ziVhCUKMI3iQ6WQ
462,37.798713-122.405864,37.798713,-122.405864,Sheba Piano Lounge,"['Ethiopian', 'Jazz & Blues', 'Piano Bars']",1419 Fillmore St,San Francisco,94115.0,37.7827436889299,-122.43283978850401,4.0,572,$$,TDG3DA5JtG3fdt4tqYJ94g
463,37.798713-122.405864,37.798713,-122.405864,KKOCHI Grilled Korean BBQ,"['Korean', 'Barbeque', 'Asian Fusion']",704 Post St,San Francisco,94109.0,37.78781,-122.41366000000001,4.5,65,NAN,uankR6i5IfVU1_NoW_8h5Q
464,37.798713-122.405864,37.798713,-122.405864,The Kabob Job,"['Middle Eastern', 'Food Trucks', 'Halal']",428 11th St,San Francisco,94103.0,37.76976,-122.41206000000001,4.5,113,$,pKmqWt1dwla5uhbFdx12YQ
